date,min,max,mean,year,site
8-Aug,15.8,15.0,15.4,1955,northarm
9-Aug,15.8,15.0,15.4,1955,northarm
10-Aug,15.6,15.0,15.3,1955,northarm
11-Aug,15.8,15.0,15.4,1955,northarm
12-Aug,16.1,15.0,15.6,1955,northarm
13-Aug,15.8,15.0,15.4,1955,northarm
14-Aug,15.6,15.0,15.3,1955,northarm
15-Aug,15.3,14.4,14.9,1955,northarm
16-Aug,15.6,15.0,15.3,1955,northarm
17-Aug,15.6,15.3,15.4,1955,northarm
18-Aug,15.6,15.0,15.3,1955,northarm
19-Aug,15.6,15.3,15.4,1955,northarm
20-Aug,15.6,15.3,15.4,1955,northarm
21-Aug,15.6,15.0,15.3,1955,northarm
22-Aug,15.6,14.7,15.1,1955,northarm
23-Aug,15.6,14.7,15.1,1955,northarm
24-Aug,15.0,14.7,14.9,1955,northarm
25-Aug,15.0,14.4,14.7,1955,northarm
26-Aug,15.0,14.4,14.7,1955,northarm
27-Aug,15.0,14.4,14.7,1955,northarm
28-Aug,15.0,14.4,14.7,1955,northarm
29-Aug,15.8,15.0,15.4,1955,northarm
30-Aug,15.8,15.6,15.7,1955,northarm
31-Aug,15.8,15.6,15.7,1955,northarm
1-Sep,15.6,15.3,15.4,1955,northarm
2-Sep,16.1,15.6,15.8,1955,northarm
3-Sep,16.1,16.1,16.1,1955,northarm
4-Sep,16.1,16.1,16.1,1955,northarm
5-Sep,-,-,-,1955,northarm
6-Sep,16.7,16.7,-,1955,northarm
7-Sep,16.7,16.1,16.4,1955,northarm
8-Sep,16.1,15.8,16.0,1955,northarm
9-Sep,16.1,15.6,15.8,1955,northarm
10-Sep,16.1,16.1,16.1,1955,northarm
11-Sep,16.1,15.6,15.8,1955,northarm
12-Sep,15.8,15.6,15.7,1955,northarm
13-Sep,15.8,15.3,15.6,1955,northarm
14-Sep,15.3,14.7,15.0,1955,northarm
15-Sep,14.7,14.2,14.4,1955,northarm
16-Sep,14.4,14.2,14.3,1955,northarm
17-Sep,14.4,13.9,14.2,1955,northarm
18-Sep,14.2,13.9,14.0,1955,northarm
19-Sep,14.2,14.2,14.2,1955,northarm
20-Sep,14.2,14.2,14.2,1955,northarm
21-Sep,14.4,13.9,14.2,1955,northarm
22-Sep,13.9,13.3,13.6,1955,northarm
23-Sep,13.6,13.3,13.5,1955,northarm
24-Sep,13.3,13.3,13.3,1955,northarm
25-Sep,13.3,13.1,13.2,1955,northarm
26-Sep,13.1,12.8,12.9,1955,northarm
27-Sep,13.1,12.8,12.9,1955,northarm
28-Sep,12.8,12.2,12.5,1955,northarm
29-Sep,12.2,11.9,12.1,1955,northarm
30-Sep,-,-,-,1955,northarm
1-Oct,-,-,-,1955,northarm
2-Oct,-,-,-,1955,northarm
3-Oct,-,-,-,1955,northarm
4-Oct,-,-,-,1955,northarm
5-Oct,-,-,-,1955,northarm
6-Oct,-,-,-,1955,northarm
7-Oct,11.1,11.1,-,1955,northarm
8-Oct,11.1,10.8,11.0,1955,northarm
9-Oct,10.8,10.6,10.7,1955,northarm
10-Oct,10.6,10.0,10.3,1955,northarm
11-Oct,10.0,9.4,9.7,1955,northarm
12-Oct,9.4,9.2,9.3,1955,northarm
13-Oct,9.4,9.2,9.3,1955,northarm
14-Oct,9.4,9.4,9.4,1955,northarm
15-Oct,-,-,-,1955,northarm
16-Oct,-,-,-,1955,northarm
17-Oct,-,-,-,1955,northarm
18-Oct,-,-,-,1955,northarm
19-Oct,-,-,-,1955,northarm
20-Oct,10.6,10.6,10.6,1955,northarm
21-Oct,10.6,10.6,10.6,1955,northarm
22-Oct,10.3,10.0,10.1,1955,northarm
23-Oct,10.0,9.7,9.9,1955,northarm
24-Oct,9.7,9.2,9.4,1955,northarm
25-Oct,10.3,9.4,9.9,1955,northarm
26-Oct,9.7,9.2,9.4,1955,northarm
27-Oct,8.9,7.8,8.3,1955,northarm
28-Oct,8.1,7.8,7.9,1955,northarm
29-Oct,8.1,7.5,7.8,1955,northarm
30-Oct,7.5,7.5,7.5,1955,northarm
31-Oct,7.5,7.5,-,1955,northarm
1-Nov,-,-,-,1955,northarm
2-Nov,6.7,6.1,6.4,1955,northarm
3-Nov,6.1,5.8,6.0,1955,northarm
4-Nov,7.5,6.1,6.8,1955,northarm
5-Nov,7.8,7.2,7.5,1955,northarm
6-Nov,7.2,6.9,7.1,1955,northarm
7-Nov,7.2,6.9,7.1,1955,northarm
8-Nov,7.8,7.2,7.5,1955,northarm
9-Nov,7.8,7.2,7.5,1955,northarm
10-Nov,7.8,7.2,7.5,1955,northarm
11-Nov,7.2,6.7,6.9,1955,northarm
12-Nov,6.7,4.4,5.6,1955,northarm
13-Nov,4.4,2.2,3.3,1955,northarm
14-Nov,1.7,1.1,1.4,1955,northarm
15-Nov,1.1,0.6,0.8,1955,northarm
16-Nov,1.7,0.6,1.1,1955,northarm
17-Nov,1.7,1.4,1.5,1955,northarm
18-Nov,1.9,1.7,1.8,1955,northarm
19-Nov,1.9,1.7,1.8,1955,northarm
20-Nov,1.9,1.7,1.8,1955,northarm
21-Nov,2.2,1.9,2.1,1955,northarm
22-Nov,2.8,2.2,2.5,1955,northarm
23-Nov,3.1,2.8,2.9,1955,northarm
24-Nov,3.3,3.1,3.2,1955,northarm
25-Nov,3.9,3.3,3.6,1955,northarm
26-Nov,3.9,3.3,3.6,1955,northarm
27-Nov,3.3,3.3,3.3,1955,northarm
28-Nov,3.3,3.1,3.2,1955,northarm
29-Nov,3.3,3.1,3.2,1955,northarm
30-Nov,3.1,2.5,2.8,1955,northarm
1-Dec,2.8,2.5,2.6,1955,northarm
2-Dec,3.6,2.8,3.2,1955,northarm
3-Dec,3.9,3.3,3.6,1955,northarm
4-Dec,3.6,3.3,3.5,1955,northarm
5-Dec,3.3,3.1,3.2,1955,northarm
6-Dec,3.9,3.3,3.6,1955,northarm
7-Dec,3.3,2.8,3.1,1955,northarm
8-Dec,3.1,2.5,2.8,1955,northarm
9-Dec,3.3,2.8,3.1,1955,northarm
10-Dec,3.3,3.3,3.3,1955,northarm
11-Dec,3.3,3.1,3.2,1955,northarm
12-Dec,3.3,3.1,3.2,1955,northarm
13-Dec,3.6,3.3,3.5,1955,northarm
14-Dec,3.3,2.5,2.9,1955,northarm
15-Dec,2.8,2.2,2.5,1955,northarm
16-Dec,2.2,1.7,1.9,1955,northarm
17-Dec,1.7,1.4,1.5,1955,northarm
18-Dec,1.4,1.1,1.3,1955,northarm
19-Dec,1.1,0.8,1.0,1955,northarm
20-Dec,0.8,0.6,0.7,1955,northarm
21-Dec,0.6,0.6,0.6,1955,northarm
22-Dec,0.6,0.6,0.6,1955,northarm
23-Dec,1.1,0.6,0.8,1955,northarm
24-Dec,1.1,1.1,1.1,1955,northarm
25-Dec,1.1,0.8,1.0,1955,northarm
26-Dec,1.4,1.1,1.3,1955,northarm
27-Dec,1.9,1.4,1.7,1955,northarm
28-Dec,1.9,1.7,1.8,1955,northarm
29-Dec,2.2,1.4,1.8,1955,northarm
30-Dec,2.2,1.7,1.9,1955,northarm
31-Dec,2.2,1.7,1.9,1955,northarm
1-Jan,1.7,1.1,1.4,1956,northarm
2-Jan,1.4,1.1,1.3,1956,northarm
3-Jan,1.4,1.1,1.3,1956,northarm
4-Jan,1.1,0.6,0.8,1956,northarm
5-Jan,0.8,0.6,0.7,1956,northarm
6-Jan,1.7,0.8,1.3,1956,northarm
7-Jan,1.7,1.4,1.5,1956,northarm
8-Jan,1.4,1.4,1.4,1956,northarm
9-Jan,1.7,1.1,1.4,1956,northarm
10-Jan,1.9,1.7,1.8,1956,northarm
11-Jan,1.7,1.7,1.7,1956,northarm
12-Jan,1.9,1.7,1.8,1956,northarm
13-Jan,2.2,1.7,1.9,1956,northarm
14-Jan,2.5,2.2,2.4,1956,northarm
15-Jan,2.5,2.2,2.4,1956,northarm
16-Jan,2.8,2.2,2.5,1956,northarm
17-Jan,3.1,2.8,2.9,1956,northarm
18-Jan,2.8,2.2,2.5,1956,northarm
19-Jan,2.8,2.2,2.5,1956,northarm
20-Jan,3.3,2.8,3.1,1956,northarm
21-Jan,3.3,2.8,3.1,1956,northarm
22-Jan,3.1,2.8,2.9,1956,northarm
23-Jan,3.1,2.8,2.9,1956,northarm
24-Jan,3.3,2.8,3.1,1956,northarm
25-Jan,3.3,2.8,3.1,1956,northarm
26-Jan,3.1,2.8,2.9,1956,northarm
27-Jan,2.8,2.8,2.8,1956,northarm
28-Jan,2.8,2.2,2.5,1956,northarm
29-Jan,2.2,1.7,1.9,1956,northarm
30-Jan,1.7,1.1,1.4,1956,northarm
31-Jan,1.1,0.6,0.8,1956,northarm
1-Feb,0.6,0.3,0.4,1956,northarm
2-Feb,0.6,0.0,0.3,1956,northarm
3-Feb,0.6,0.3,0.4,1956,northarm
4-Feb,0.8,0.6,0.7,1956,northarm
5-Feb,0.8,0.6,0.7,1956,northarm
6-Feb,1.1,0.6,0.8,1956,northarm
7-Feb,1.4,1.1,1.3,1956,northarm
8-Feb,1.1,0.8,1.0,1956,northarm
9-Feb,1.1,0.8,1.0,1956,northarm
10-Feb,1.7,1.1,1.4,1956,northarm
11-Feb,1.9,1.7,1.8,1956,northarm
12-Feb,1.7,1.7,1.7,1956,northarm
13-Feb,1.9,1.7,1.8,1956,northarm
14-Feb,1.9,1.7,1.8,1956,northarm
15-Feb,1.9,1.4,1.7,1956,northarm
16-Feb,1.4,1.1,1.3,1956,northarm
17-Feb,1.1,0.6,0.8,1956,northarm
18-Feb,0.8,0.6,0.7,1956,northarm
19-Feb,0.6,0.6,0.6,1956,northarm
20-Feb,0.8,0.6,0.7,1956,northarm
21-Feb,1.1,0.8,1.0,1956,northarm
22-Feb,1.1,0.6,0.8,1956,northarm
23-Feb,0.6,0.6,0.6,1956,northarm
24-Feb,1.4,0.8,1.1,1956,northarm
25-Feb,1.7,1.1,1.4,1956,northarm
26-Feb,1.4,1.1,1.3,1956,northarm
27-Feb,1.7,1.1,1.4,1956,northarm
28-Feb,1.7,1.7,1.7,1956,northarm
29-Feb,1.7,1.7,1.7,1956,northarm
1-Mar,2.2,1.7,1.9,1956,northarm
2-Mar,2.5,1.7,2.1,1956,northarm
3-Mar,2.8,2.2,2.5,1956,northarm
4-Mar,2.5,2.2,2.4,1956,northarm
5-Mar,2.5,2.2,2.4,1956,northarm
6-Mar,2.8,2.5,2.6,1956,northarm
7-Mar,2.8,2.2,2.5,1956,northarm
8-Mar,2.5,2.2,2.4,1956,northarm
9-Mar,2.8,2.2,2.5,1956,northarm
10-Mar,3.1,2.8,2.9,1956,northarm
11-Mar,2.8,2.8,2.8,1956,northarm
12-Mar,2.8,2.5,2.6,1956,northarm
13-Mar,2.8,2.5,2.6,1956,northarm
14-Mar,2.8,2.2,2.5,1956,northarm
15-Mar,2.5,2.2,2.4,1956,northarm
16-Mar,3.1,2.5,2.8,1956,northarm
17-Mar,3.6,3.1,3.3,1956,northarm
18-Mar,3.3,3.3,3.3,1956,northarm
19-Mar,4.2,3.3,3.8,1956,northarm
20-Mar,4.4,3.9,4.2,1956,northarm
21-Mar,4.4,4.2,4.3,1956,northarm
22-Mar,4.7,4.4,4.6,1956,northarm
23-Mar,4.7,4.4,4.6,1956,northarm
24-Mar,4.7,4.4,4.6,1956,northarm
25-Mar,4.7,4.4,4.6,1956,northarm
26-Mar,4.7,4.4,4.6,1956,northarm
27-Mar,5.0,4.4,4.7,1956,northarm
28-Mar,4.7,4.4,4.6,1956,northarm
29-Mar,4.7,4.4,4.6,1956,northarm
30-Mar,4.7,4.4,4.6,1956,northarm
31-Mar,5.0,4.4,4.7,1956,northarm
1-Apr,5.0,4.4,4.7,1956,northarm
2-Apr,5.0,4.4,4.7,1956,northarm
3-Apr,5.6,5.0,5.3,1956,northarm
4-Apr,5.6,5.0,5.3,1956,northarm
5-Apr,5.6,5.0,5.3,1956,northarm
6-Apr,5.6,5.6,5.6,1956,northarm
7-Apr,5.8,5.6,5.7,1956,northarm
8-Apr,5.6,5.0,5.3,1956,northarm
9-Apr,5.8,5.0,5.4,1956,northarm
10-Apr,6.1,5.6,5.8,1956,northarm
11-Apr,6.1,5.8,6.0,1956,northarm
12-Apr,6.7,6.1,6.4,1956,northarm
13-Apr,7.2,6.7,6.9,1956,northarm
14-Apr,7.8,7.2,7.5,1956,northarm
15-Apr,7.5,7.2,7.4,1956,northarm
16-Apr,7.5,7.2,7.4,1956,northarm
17-Apr,7.8,7.2,7.5,1956,northarm
18-Apr,7.2,6.9,7.1,1956,northarm
19-Apr,7.2,6.7,6.9,1956,northarm
20-Apr,7.8,6.9,7.4,1956,northarm
21-Apr,7.5,7.2,7.4,1956,northarm
22-Apr,7.2,6.7,6.9,1956,northarm
23-Apr,6.7,6.1,6.4,1956,northarm
24-Apr,6.4,5.6,6.0,1956,northarm
25-Apr,6.1,5.6,5.8,1956,northarm
26-Apr,6.1,5.3,5.7,1956,northarm
27-Apr,6.1,5.6,5.8,1956,northarm
28-Apr,6.1,5.8,6.0,1956,northarm
29-Apr,6.1,5.6,5.8,1956,northarm
30-Apr,6.7,6.1,6.4,1956,northarm
1-May,6.7,6.7,6.7,1956,northarm
2-May,6.7,6.1,6.4,1956,northarm
3-May,6.7,6.1,6.4,1956,northarm
4-May,7.2,6.7,6.9,1956,northarm
5-May,7.8,7.2,7.5,1956,northarm
6-May,7.8,7.5,7.6,1956,northarm
7-May,8.6,7.8,8.2,1956,northarm
8-May,9.4,8.6,9.0,1956,northarm
9-May,9.4,8.9,9.2,1956,northarm
10-May,9.7,9.2,9.4,1956,northarm
11-May,9.4,8.9,9.2,1956,northarm
12-May,9.2,8.6,8.9,1956,northarm
13-May,9.2,8.9,9.0,1956,northarm
14-May,9.2,8.6,8.9,1956,northarm
15-May,9.4,8.9,9.2,1956,northarm
16-May,9.4,8.9,9.2,1956,northarm
17-May,10.0,9.4,9.7,1956,northarm
18-May,10.6,10.0,10.3,1956,northarm
19-May,10.6,10.0,10.3,1956,northarm
20-May,10.6,10.0,10.3,1956,northarm
21-May,10.6,10.0,10.3,1956,northarm
22-May,10.6,10.0,10.3,1956,northarm
23-May,10.8,10.0,10.4,1956,northarm
24-May,10.6,9.4,10.0,1956,northarm
25-May,10.0,9.4,9.7,1956,northarm
26-May,10.3,10.3,10.3,1956,northarm
27-May,10.3,9.7,10.0,1956,northarm
28-May,10.6,10.0,10.3,1956,northarm
29-May,10.8,10.6,10.7,1956,northarm
30-May,10.8,10.8,10.8,1956,northarm
31-May,11.1,10.8,11.0,1956,northarm
1-Jun,11.7,11.1,11.4,1956,northarm
2-Jun,11.7,11.1,11.4,1956,northarm
3-Jun,11.7,11.1,11.4,1956,northarm
4-Jun,11.7,11.1,11.4,1956,northarm
5-Jun,11.1,10.6,10.8,1956,northarm
6-Jun,10.6,10.0,10.3,1956,northarm
7-Jun,10.6,10.0,10.3,1956,northarm
8-Jun,10.6,10.0,10.3,1956,northarm
9-Jun,10.6,10.0,10.3,1956,northarm
10-Jun,10.0,9.4,9.7,1956,northarm
11-Jun,9.7,9.4,9.6,1956,northarm
12-Jun,10.0,9.4,9.7,1956,northarm
13-Jun,10.0,9.4,9.7,1956,northarm
14-Jun,10.0,9.4,9.7,1956,northarm
15-Jun,11.1,10.0,10.6,1956,northarm
16-Jun,10.6,10.6,10.6,1956,northarm
17-Jun,10.6,10.3,10.4,1956,northarm
18-Jun,11.1,10.3,10.7,1956,northarm
19-Jun,11.7,10.6,11.1,1956,northarm
20-Jun,11.4,11.1,11.3,1956,northarm
21-Jun,11.4,11.1,11.3,1956,northarm
22-Jun,12.2,11.4,11.8,1956,northarm
23-Jun,12.5,11.7,12.1,1956,northarm
24-Jun,12.2,11.7,-,1956,northarm
25-Jun,-,-,-,1956,northarm
26-Jun,-,-,-,1956,northarm
27-Jun,-,-,-,1956,northarm
28-Jun,-,-,-,1956,northarm
29-Jun,13.3,12.8,-,1956,northarm
30-Jun,12.8,12.8,12.8,1956,northarm
1-Jul,12.8,12.5,12.6,1956,northarm
2-Jul,12.8,12.5,12.6,1956,northarm
3-Jul,13.3,12.5,12.9,1956,northarm
4-Jul,12.8,12.8,12.8,1956,northarm
5-Jul,13.3,12.5,12.9,1956,northarm
6-Jul,13.3,12.8,13.1,1956,northarm
7-Jul,13.3,13.1,13.2,1956,northarm
8-Jul,14.4,13.3,13.9,1956,northarm
9-Jul,14.4,13.9,-,1956,northarm
10-Jul,15.3,14.7,15.0,1956,northarm
11-Jul,15.6,15.0,15.3,1956,northarm
12-Jul,15.6,15.0,15.3,1956,northarm
13-Jul,15.6,15.0,15.3,1956,northarm
14-Jul,15.6,15.0,-,1956,northarm
15-Jul,-,15.0,-,1956,northarm
16-Jul,-,-,-,1956,northarm
17-Jul,-,-,-,1956,northarm
18-Jul,-,-,-,1956,northarm
19-Jul,-,-,-,1956,northarm
20-Jul,-,-,-,1956,northarm
21-Jul,-,-,-,1956,northarm
22-Jul,-,-,-,1956,northarm
23-Jul,-,-,-,1956,northarm
24-Jul,18.9,18.3,-,1956,northarm
25-Jul,18.3,17.8,18.1,1956,northarm
26-Jul,18.3,17.5,17.9,1956,northarm
27-Jul,18.1,17.5,17.8,1956,northarm
28-Jul,17.8,17.2,17.5,1956,northarm
29-Jul,17.2,16.7,16.9,1956,northarm
30-Jul,17.2,16.7,16.9,1956,northarm
31-Jul,17.2,16.7,16.9,1956,northarm
1-Aug,16.9,16.4,16.7,1956,northarm
2-Aug,16.7,16.1,16.4,1956,northarm
3-Aug,16.7,16.1,16.4,1956,northarm
4-Aug,16.7,16.1,16.4,1956,northarm
5-Aug,16.7,16.1,16.4,1956,northarm
6-Aug,17.2,16.4,16.8,1956,northarm
7-Aug,18.1,17.2,17.6,1956,northarm
8-Aug,18.3,17.8,18.1,1956,northarm
9-Aug,18.3,18.3,18.3,1956,northarm
10-Aug,18.9,18.3,18.6,1956,northarm
11-Aug,18.9,18.3,18.6,1956,northarm
12-Aug,18.3,18.3,18.3,1956,northarm
13-Aug,18.3,18.3,18.3,1956,northarm
14-Aug,18.9,18.3,18.6,1956,northarm
15-Aug,18.9,18.3,18.6,1956,northarm
16-Aug,18.3,18.3,18.3,1956,northarm
17-Aug,18.9,18.3,-,1956,northarm
18-Aug,18.9,18.3,18.6,1956,northarm
19-Aug,18.9,18.9,18.9,1956,northarm
20-Aug,19.4,18.9,19.2,1956,northarm
21-Aug,19.4,19.4,19.4,1956,northarm
22-Aug,20.0,19.4,19.7,1956,northarm
23-Aug,19.7,19.4,19.6,1956,northarm
24-Aug,19.4,19.4,-,1956,northarm
25-Aug,-,-,-,1956,northarm
26-Aug,-,-,-,1956,northarm
27-Aug,-,-,-,1956,northarm
28-Aug,-,-,-,1956,northarm
29-Aug,-,-,-,1956,northarm
30-Aug,-,-,-,1956,northarm
31-Aug,17.8,17.8,17.8,1956,northarm
1-Sep,17.8,17.5,17.6,1956,northarm
2-Sep,17.8,16.9,17.4,1956,northarm
3-Sep,17.2,16.7,16.9,1956,northarm
4-Sep,17.2,16.7,16.9,1956,northarm
5-Sep,16.9,16.1,16.5,1956,northarm
6-Sep,16.1,15.8,16.0,1956,northarm
7-Sep,16.4,16.1,16.3,1956,northarm
8-Sep,16.7,16.1,16.4,1956,northarm
9-Sep,16.1,15.8,16.0,1956,northarm
10-Sep,16.1,15.6,15.8,1956,northarm
11-Sep,16.1,15.8,16.0,1956,northarm
12-Sep,16.1,15.6,15.8,1956,northarm
13-Sep,15.6,15.6,15.6,1956,northarm
14-Sep,16.7,15.6,16.1,1956,northarm
15-Sep,16.7,16.7,16.7,1956,northarm
16-Sep,16.7,16.1,16.4,1956,northarm
17-Sep,16.4,16.1,16.3,1956,northarm
18-Sep,16.7,16.1,16.4,1956,northarm
19-Sep,16.7,16.1,16.4,1956,northarm
20-Sep,16.7,16.1,16.4,1956,northarm
21-Sep,16.7,16.1,16.4,1956,northarm
22-Sep,16.7,15.8,16.3,1956,northarm
23-Sep,15.8,15.3,15.6,1956,northarm
24-Sep,15.3,15.0,15.1,1956,northarm
25-Sep,15.3,15.0,15.1,1956,northarm
26-Sep,15.0,14.4,14.7,1956,northarm
27-Sep,14.4,13.9,14.2,1956,northarm
28-Sep,13.9,13.6,13.8,1956,northarm
29-Sep,13.9,13.3,13.6,1956,northarm
30-Sep,13.3,12.5,12.9,1956,northarm
1-Oct,12.5,12.5,12.5,1956,northarm
2-Oct,12.8,12.5,12.6,1956,northarm
3-Oct,12.8,12.5,12.6,1956,northarm
4-Oct,12.5,12.2,12.4,1956,northarm
5-Oct,12.8,12.2,12.5,1956,northarm
6-Oct,12.8,12.5,12.6,1956,northarm
7-Oct,12.8,12.2,12.5,1956,northarm
8-Oct,11.9,11.9,11.9,1956,northarm
9-Oct,12.2,11.9,12.1,1956,northarm
10-Oct,12.2,11.9,12.1,1956,northarm
11-Oct,11.9,11.9,11.9,1956,northarm
12-Oct,11.7,11.7,11.7,1956,northarm
13-Oct,11.7,11.7,-,1956,northarm
14-Oct,11.7,10.8,11.3,1956,northarm
15-Oct,11.1,10.8,11.0,1956,northarm
16-Oct,11.1,10.6,10.8,1956,northarm
17-Oct,10.6,10.0,10.3,1956,northarm
18-Oct,10.6,10.0,10.3,1956,northarm
19-Oct,10.0,9.7,9.9,1956,northarm
20-Oct,10.0,9.4,9.7,1956,northarm
21-Oct,10.0,8.9,9.4,1956,northarm
22-Oct,9.2,8.9,9.0,1956,northarm
23-Oct,9.2,8.9,9.0,1956,northarm
24-Oct,8.9,8.6,8.8,1956,northarm
25-Oct,8.6,8.3,8.5,1956,northarm
26-Oct,8.9,8.3,8.6,1956,northarm
27-Oct,8.9,8.3,8.6,1956,northarm
28-Oct,8.3,7.8,8.1,1956,northarm
29-Oct,7.8,7.5,7.6,1956,northarm
30-Oct,7.8,7.5,7.6,1956,northarm
31-Oct,7.5,7.2,7.4,1956,northarm
1-Nov,7.2,6.9,7.1,1956,northarm
2-Nov,7.2,6.7,6.9,1956,northarm
3-Nov,7.2,6.7,6.9,1956,northarm
4-Nov,6.7,6.4,6.5,1956,northarm
5-Nov,6.9,6.4,6.7,1956,northarm
6-Nov,7.2,6.7,6.9,1956,northarm
7-Nov,7.2,6.9,7.1,1956,northarm
8-Nov,6.9,6.7,6.8,1956,northarm
9-Nov,7.2,6.9,7.1,1956,northarm
10-Nov,7.8,7.2,7.5,1956,northarm
11-Nov,7.5,7.2,7.4,1956,northarm
12-Nov,7.5,7.2,7.4,1956,northarm
13-Nov,7.8,7.2,7.5,1956,northarm
14-Nov,7.2,6.1,6.7,1956,northarm
15-Nov,6.1,5.6,5.8,1956,northarm
16-Nov,5.8,5.6,5.7,1956,northarm
17-Nov,5.8,5.6,5.7,1956,northarm
18-Nov,5.6,5.0,5.3,1956,northarm
19-Nov,5.6,5.0,5.3,1956,northarm
20-Nov,5.0,4.4,4.7,1956,northarm
21-Nov,5.0,4.4,4.7,1956,northarm
22-Nov,4.7,4.4,4.6,1956,northarm
23-Nov,4.7,4.4,4.6,1956,northarm
24-Nov,5.0,4.4,4.7,1956,northarm
25-Nov,5.0,4.4,4.7,1956,northarm
26-Nov,4.4,4.4,4.4,1956,northarm
27-Nov,4.4,4.4,4.4,1956,northarm
28-Nov,4.4,3.9,4.2,1956,northarm
29-Nov,3.9,3.6,3.8,1956,northarm
30-Nov,3.9,3.6,3.8,1956,northarm
1-Dec,3.9,3.9,3.9,1956,northarm
2-Dec,3.9,3.9,3.9,1956,northarm
3-Dec,4.4,3.9,4.2,1956,northarm
4-Dec,4.4,3.9,4.2,1956,northarm
5-Dec,4.4,3.3,3.9,1956,northarm
6-Dec,3.9,1.1,2.5,1956,northarm
7-Dec,1.9,1.1,1.5,1956,northarm
8-Dec,2.2,1.7,1.9,1956,northarm
9-Dec,2.2,1.7,-,1956,northarm
10-Dec,-,-,-,1956,northarm
11-Dec,-,-,-,1956,northarm
12-Dec,-,-,-,1956,northarm
13-Dec,-,-,-,1956,northarm
14-Dec,4.4,4.4,-,1956,northarm
15-Dec,5.0,4.4,4.7,1956,northarm
16-Dec,5.0,4.4,4.7,1956,northarm
17-Dec,5.6,4.4,5.0,1956,northarm
18-Dec,5.0,5.0,5.0,1956,northarm
19-Dec,5.0,4.4,4.7,1956,northarm
20-Dec,4.7,4.4,4.6,1956,northarm
21-Dec,5.0,4.4,4.7,1956,northarm
22-Dec,5.0,4.7,4.9,1956,northarm
23-Dec,5.0,4.4,4.7,1956,northarm
24-Dec,4.4,4.4,4.4,1956,northarm
25-Dec,4.4,4.2,4.3,1956,northarm
26-Dec,4.4,3.9,4.2,1956,northarm
27-Dec,3.9,3.3,3.6,1956,northarm
28-Dec,3.9,3.3,3.6,1956,northarm
29-Dec,3.9,3.9,3.9,1956,northarm
30-Dec,3.9,3.3,3.6,1956,northarm
31-Dec,3.3,3.3,3.3,1956,northarm
1-Jan,3.9,3.3,3.6,1957,northarm
2-Jan,3.9,3.3,3.6,1957,northarm
3-Jan,3.9,3.3,3.6,1957,northarm
4-Jan,3.9,3.3,3.6,1957,northarm
5-Jan,3.6,2.8,3.2,1957,northarm
6-Jan,2.8,2.2,2.5,1957,northarm
7-Jan,2.2,2.2,2.2,1957,northarm
8-Jan,2.2,2.2,2.2,1957,northarm
9-Jan,2.2,1.9,2.1,1957,northarm
10-Jan,1.9,1.7,1.8,1957,northarm
11-Jan,2.2,1.7,1.9,1957,northarm
12-Jan,1.7,1.1,1.4,1957,northarm
13-Jan,1.1,0.6,0.8,1957,northarm
14-Jan,0.8,0.6,0.7,1957,northarm
15-Jan,1.1,0.6,0.8,1957,northarm
16-Jan,0.8,0.6,0.7,1957,northarm
17-Jan,0.6,0.3,0.4,1957,northarm
18-Jan,0.6,0.3,0.4,1957,northarm
19-Jan,1.1,0.6,0.8,1957,northarm
20-Jan,0.6,0.6,0.6,1957,northarm
21-Jan,0.6,0.6,0.6,1957,northarm
22-Jan,0.6,0.6,0.6,1957,northarm
23-Jan,0.6,0.6,0.6,1957,northarm
24-Jan,0.6,0.3,0.4,1957,northarm
25-Jan,0.8,0.6,0.7,1957,northarm
26-Jan,0.6,0.6,0.6,1957,northarm
27-Jan,0.6,0.6,0.6,1957,northarm
28-Jan,0.8,0.6,0.7,1957,northarm
29-Jan,0.6,0.6,0.6,1957,northarm
30-Jan,0.6,0.6,0.6,1957,northarm
31-Jan,0.6,0.3,0.4,1957,northarm
1-Feb,0.6,0.3,0.4,1957,northarm
2-Feb,0.8,0.6,0.7,1957,northarm
3-Feb,0.8,0.6,0.7,1957,northarm
4-Feb,0.6,0.6,0.6,1957,northarm
5-Feb,0.6,0.6,0.6,1957,northarm
6-Feb,0.6,0.6,0.6,1957,northarm
7-Feb,0.6,0.6,0.6,1957,northarm
8-Feb,0.8,0.6,0.7,1957,northarm
9-Feb,1.1,0.6,0.8,1957,northarm
10-Feb,0.8,0.6,0.7,1957,northarm
11-Feb,0.8,0.6,0.7,1957,northarm
12-Feb,1.1,0.8,1.0,1957,northarm
13-Feb,1.1,0.6,0.8,1957,northarm
14-Feb,1.1,0.3,0.7,1957,northarm
15-Feb,1.1,0.6,0.8,1957,northarm
16-Feb,1.1,1.1,1.1,1957,northarm
17-Feb,1.1,0.6,0.8,1957,northarm
18-Feb,1.1,0.8,1.0,1957,northarm
19-Feb,1.1,1.1,1.1,1957,northarm
20-Feb,1.1,0.8,1.0,1957,northarm
21-Feb,1.1,0.8,1.0,1957,northarm
22-Feb,1.7,0.8,1.3,1957,northarm
23-Feb,1.1,0.8,1.0,1957,northarm
24-Feb,1.1,0.6,0.8,1957,northarm
25-Feb,1.4,0.8,1.1,1957,northarm
26-Feb,2.2,1.1,1.7,1957,northarm
27-Feb,2.5,1.9,2.2,1957,northarm
28-Feb,2.5,1.9,2.2,1957,northarm
29-Feb,,,,1957,northarm
